,subject_id,block,pixl_dist1,pixl_sd1,seqfoil1,rep1,rep_num1,speed1,sspa1
144,61088f97759a1199340202e9,1,43.42,34.689, seq, False,0,2.023,83.333
145,632521c2ce3c068c0626e7b0,1,20.033,10.322, foil, False,0,1.989,100.0
146,66747a0e76c701df4e595cff,1,22.7,11.54, foil, False,0,1.989,100.0
147,5f9dc18bef3e6733ab061325,1,39.945,20.727, foil, False,0,2.012,91.667
148,664b27b3e50de6f88e674218,1,32.857,38.222, seq, False,0,2.023,58.333
149,5f5fef6ce0809f0d5b3cde5c,1,14.55,7.349, seq, False,0,2.012,50.0
150,66399375b57f7997c832627a,1,66.64,38.599, seq, False,0,2.012,83.333
151,6616bd0a1cc98564940130cf,1,42.0,18.41, seq, False,0,2.0,91.667
152,5c284e0970d93a0001211e16,1,41.85,8.184, seq, False,0,1.989,100.0
153,63f27e4fbd4eca6ee6a44e9a,1,26.0,10.898, seq, False,0,1.989,100.0
154,6616a465a1281a82ebbb5bb5,1,22.758,20.549, seq, False,0,1.989,100.0
155,6658c47f3bd695ac90a0461a,1,41.2,34.292, seq, False,0,2.012,58.333
156,5bc6e0f93808a50001649d75,1,29.467,13.324, seq, False,0,2.012,50.0
157,62e185484154c451882a8a3d,1,26.743,31.319, seq, False,0,2.012,58.333
158,666da27d5601023b85c42cee,1,128.98,18.642, foil, False,0,2.012,41.667
159,66684ba9634d86b429fbaf47,1,49.433,42.212, foil, False,0,1.989,100.0
160,65cbd703053cb1dffec0b1d0,1,16.309,12.525, seq, False,0,2.0,91.667
161,66823a2c4ef8b23ac20ddbfc,1,15.118,11.659, seq, False,0,2.0,91.667
162,6114b9744a82951800e3b504,1,21.855,18.189, foil, False,0,2.0,91.667
163,61084dbab48ab21fce452554,1,13.283,8.97, seq, False,0,1.989,100.0
164,667eec6cb42482f576981a55,1,34.733,22.145, seq, False,0,2.012,50.0
165,66820629cd655ca9a15db646,1,24.92,14.899, foil, False,0,2.012,83.333
166,667e9a6f2898845b9502b1de,1,80.483,33.384, seq, False,0,2.023,50.0
167,601a3ff7ca20ac23d38eb8d6,1,32.875,13.722, seq, False,0,1.989,100.0
168,6282486284f992485dcdf4ea,1,25.5,15.514, foil, False,0,2.0,91.667
169,6630e01b7d69d22b8be429a6,1,8.583,7.348, seq, False,0,1.989,100.0
170,6558e7eaa36af682da46577a,1,31.15,29.965, seq, False,0,1.989,100.0
171,6362406ab7caf5fc96bb61c8,1,19.567,7.659, foil, False,0,1.989,100.0
172,5f416e4fb48a1930e3437c97,1,12.791,8.836, seq, False,0,2.0,91.667
173,6277fd1a3a086f8af7867fa0,1,7.65,8.983, foil, False,0,1.989,100.0
174,64013a11b2e34e23cb8c81ac,1,6.95,6.322, seq, False,0,1.989,100.0
175,6595969229ac40a58a7fda41,1,17.817,14.914, seq, False,0,1.989,100.0
176,667b4043a7f74c3ff540a60d,1,30.142,17.872, seq, False,0,1.989,100.0
177,60db3eeb564183360082d3a7,1,16.125,8.021, seq, False,0,1.989,100.0
178,65d6026605310835876ce7ce,2,24.783,15.228, seq, True,1,1.989,100.0
179,610106638465b318b18a9ce0,2,29.45,10.801, seq, True,1,1.989,100.0
180,65d563ecf8df20ade2f17888,2,39.117,11.675, seq, True,1,2.128,100.0
181,610ec31b33de16c5167f3062,2,34.95,44.164, seq, True,1,2.128,100.0
182,656f7fba85a23ce8c05f5e01,2,8.617,4.938, foil, True,1,1.859,100.0
183,5d08f7e3c97bc4001a7ea90b,2,9.183,8.839, seq, True,1,1.859,100.0
184,628d78a2ccf4a41f24c2d2d8,2,17.05,14.069, seq, True,1,1.859,100.0
185,60fd3245706969157168ad50,2,5.35,4.727, seq, True,1,1.859,100.0
186,661f49c6c26a5d5790f3fb3e,2,23.367,14.32, foil, True,1,2.167,50.0
187,60123ea20d30e72686a0074b,2,31.308,9.91, seq, True,1,1.859,100.0
188,58460095a7722e0001305499,2,9.317,7.258, seq, True,1,1.989,100.0
189,5fe4e6bf8bcb1f2bd103d1c7,2,8.983,6.784, seq, True,1,1.859,100.0
190,660b85fc839d009dd2c9b61a,2,42.6,51.033, seq, True,1,2.012,66.667
191,65c110fbee035adfc6c92bc5,2,29.69,18.248, seq, True,1,2.167,83.333
192,63e51e528df11f83a1aacab8,2,56.033,11.128, seq, True,1,1.859,100.0
193,65298aca34ac384b783169d4,2,8.825,11.254, seq, True,1,1.859,100.0
194,6635271e3e33851d3a9a7bed,2,16.283,14.658, seq, True,1,2.128,100.0
195,5efd018b8c837e13097c0cbf,2,7.858,7.283, seq, True,1,1.859,100.0
196,60fdd254a027bbf8cee60bf0,2,35.482,16.495, seq, True,1,2.14,91.667
197,62828045bb88107013fe7d54,2,43.0,27.05, seq, True,1,1.881,83.333
198,5f0ec8be70489322b9cb26f1,2,29.536,22.358, foil, True,1,2.0,91.667
199,650cc245b36612c74dcce501,2,14.991,11.535, seq, True,1,1.87,91.667
200,65fdbf50fb3ca2a86de44998,2,33.92,17.808, seq, True,1,1.881,83.333
201,5d4f5ba3cafff0001b4426b3,2,8.017,7.056, seq, True,1,1.989,100.0
202,62fc6762d2d8e46c4e75b469,2,12.058,8.845, seq, True,1,1.859,100.0
203,6168b61ad8c0d63b37a92109,2,16.283,9.371, seq, True,1,1.859,100.0
204,5a6eac90d5d4cb0001d6815a,2,22.375,14.41, foil, True,1,1.859,100.0
205,6632baca722ad82b9522bfcb,2,17.618,10.432, seq, True,1,1.87,91.667
206,663bd182cd0581b39123c31e,2,28.818,25.417, foil, True,1,1.892,91.667
207,63e52ae1972fba93f88c63d2,2,19.258,7.872, seq, True,1,1.859,100.0
208,6384ec504af00dd4483f521e,2,28.917,28.622, foil, True,1,1.989,100.0
209,65c11e68379ff4faa4eba6d9,2,14.527,11.28, seq, True,1,1.87,91.667
210,610049da8150fc6d3e6d6edc,2,38.542,18.41, foil, True,1,1.859,100.0
211,61187c7698dcd8dbdb9cf71b,2,13.717,10.299, foil, True,1,1.989,100.0
212,5f81fc9446ee002f681ea5e3,2,19.975,11.996, foil, True,1,1.989,100.0
213,5c005838232b6c0001221acf,2,26.273,16.843, seq, True,1,1.87,91.667
214,62d488043c7590e53ee7683f,2,25.75,18.833, foil, True,1,2.012,50.0
215,606f3058977e247974d43fc2,2,31.955,40.867, seq, True,1,1.87,91.667
216,66213d708da7fb804d990fd9,2,19.5,24.081, seq, True,1,2.0,100.0
217,60cef7be32400c5dd5a5a10f,2,39.737,40.678, seq, True,1,2.14,66.667
218,650afc00d748aa554ebde221,2,28.667,14.796, seq, True,1,1.859,100.0
219,5e566d19df03b701e6278872,2,13.083,10.483, seq, True,1,1.989,100.0
220,663c30838dca3f4b3decdd98,2,17.808,17.006, seq, True,1,1.989,100.0
221,66438bd9fb5f98e37d2c8539,2,14.191,9.732, seq, True,1,2.14,91.667
222,5ed7fe668550fa2f546bebfb,2,32.717,12.68, seq, True,1,1.859,100.0
223,53987712fdf99b68e3a45021,2,27.592,13.361, seq, True,1,1.859,100.0
224,663d676f4613048ac1916477,2,17.95,7.702, seq, True,1,1.892,83.333
225,5bbc1048fc482300014b0e9e,2,45.456,43.473, seq, True,1,1.881,75.0
226,6104d73b7cdac0a47a905f0d,2,19.482,8.834, foil, True,1,2.0,91.667
227,65e686420ea25196de9139d5,2,48.855,21.866, foil, True,1,1.87,91.667
228,63e2e62c8158920782631eef,2,48.442,19.494, seq, True,1,1.989,100.0
229,66295b48e3ab8db70b60b387,2,70.7,15.666, seq, True,1,2.012,66.667
230,5c819d075497fe0016a64c7e,2,8.767,6.17, seq, True,1,2.153,25.0
231,636598a7a571403968d03bf2,2,60.383,36.326, seq, True,1,1.859,100.0
232,65707e9db593e1e6c2e7b416,2,19.791,14.703, seq, True,1,1.87,91.667
233,61735e55ab7dfe9f9e48cb87,2,14.692,9.835, seq, True,1,1.859,100.0
234,65cbdbc2d854fbc1b6c701e6,2,30.708,19.119, seq, True,1,1.859,100.0
235,662db989de4b2d2e14a91111,2,21.664,13.05, seq, True,1,2.0,91.667
236,5f515135ee76123824f013a0,2,19.6,19.673, seq, True,1,2.128,100.0
237,65c138380d9f69bff3c1598b,2,24.475,14.566, seq, True,1,1.989,100.0
238,664921b8a4c8fcf533571f7a,2,14.75,8.989, seq, True,1,1.989,100.0
239,6564b279c75a09e2e42f9550,2,15.517,15.309, foil, True,1,1.989,100.0
240,62c9024c3181d7800e31a759,2,20.183,16.947, foil, True,1,2.128,100.0
241,6647c4c19f0c2b24d6411dbb,2,37.875,16.997, foil, True,1,2.128,100.0
242,65d3958a8a5c879c9f684b9d,2,16.7,16.176, foil, True,1,1.859,100.0
243,5ec06f59c4ceb1481f225bbd,2,51.845,32.048, foil, True,1,2.0,91.667
244,627b5aecd9b0673d05d2de9c,2,7.625,6.332, seq, True,1,1.859,100.0
245,610453aa4fc6ac47f96ddeea,2,22.886,20.364, seq, True,1,2.14,58.333
246,63e5bbe4aa8fac2e51d4fe5c,2,13.367,10.947, foil, True,1,1.859,100.0
247,5d268981c22768000166c7c7,2,22.458,12.936, seq, True,1,1.859,100.0
248,5be4c8d0d4079000014c0998,2,48.333,16.374, seq, True,1,1.859,100.0
249,62f406ea9d51a0dd13658afd,2,14.275,10.584, seq, True,1,1.859,100.0
250,6646310f95427e27d874414b,2,22.82,15.488, seq, True,1,1.881,83.333
251,663c37d4a162d42f23f11962,2,31.517,11.174, foil, True,1,2.128,100.0
252,662f21f00be51257edfb1ddb,2,20.167,8.388, seq, True,1,1.859,100.0
253,6646c398346d757befa4da92,2,34.82,14.602, seq, True,1,2.153,41.667
254,5e0814cf271305166c3411b2,2,42.342,14.438, seq, True,1,2.128,100.0
255,651061eb308bdedb93bfa665,2,30.533,14.64, seq, True,1,1.859,100.0
256,6643bcb28688adcbd2b753a4,2,17.23,13.831, seq, True,1,2.153,83.333
257,664e490f1e28e1032140987b,2,14.783,6.174, seq, True,1,1.989,100.0
258,664e4f2f3784a7da5171bd87,2,7.95,5.013, seq, True,1,1.859,100.0
259,604b268c129561a99989843b,2,23.05,9.984, seq, True,1,1.859,100.0
260,610902c41730d2e9f777d3bd,2,20.942,35.511, seq, True,1,1.859,100.0
261,66393f7fa489dc788f35845b,2,19.992,9.482, seq, True,1,1.859,100.0
262,6604545f6bedae45cd98210a,2,37.242,21.876, foil, True,1,2.128,100.0
263,650900b6bd15c0358fb77d66,2,15.708,10.702, seq, True,1,1.859,100.0
264,5c71a951d30a7c0001729541,2,12.458,9.343, seq, True,1,1.859,100.0
265,65afe752c7c336dcf6ca0739,2,15.527,13.831, seq, True,1,2.0,91.667
266,6108a7ad8389c7633a4edfc8,2,20.967,12.48, seq, True,1,2.023,75.0
267,5e1508eb18e869b078576e94,2,31.567,30.302, seq, True,1,1.989,100.0
268,5bdf5d0d14b3cd00019d99a3,2,16.15,12.744, seq, True,1,1.859,100.0
269,664788ad8428933f4bd03307,2,25.817,19.447, seq, True,1,2.128,100.0
270,65e033591f7a113b3e710126,2,30.8,12.4, foil, True,1,2.153,16.667
271,5f12749ec1ac141c20bf38ab,2,29.567,22.407, seq, True,1,1.859,100.0
272,664404918c520f0b592be0df,2,41.233,25.938, seq, True,1,1.859,100.0
273,6646499481cfd3610cad3324,2,21.433,14.274, seq, True,1,2.153,75.0
274,6650f5a68ae2bdbdf89d1fc0,2,14.775,9.443, foil, True,1,1.859,100.0
275,661412c46baab549f64e6f6c,2,35.592,10.278, foil, True,1,1.859,100.0
276,630e44de99a2967145ab5ec7,2,119.975,36.628, seq, True,1,1.881,66.667
277,60b2eb47f246e88dfc7df60a,2,33.278,33.27, seq, True,1,2.153,75.0
278,6091448b2ddfafebfc8b83b3,2,26.225,10.519, seq, True,1,2.128,100.0
279,66477ac3eb28c24f9eb87e44,2,11.858,8.993, foil, True,1,1.859,100.0
280,5715699a30185b0008b40009,2,32.05,10.914, foil, True,1,2.14,50.0
281,663fd38539df6ec6f060ef3a,2,9.517,8.427, seq, True,1,2.128,100.0
282,60e2600a329d5ebfcb54b413,2,24.68,27.883, seq, True,1,2.012,83.333
283,6644098276581c21371eec7c,2,17.158,11.701, seq, True,1,1.859,100.0
284,6644313006cdb8a9d84bdff0,2,28.592,9.546, seq, True,1,1.859,100.0
285,60ffc920d214a4c8b242e4f0,2,26.191,36.912, seq, True,1,1.87,91.667
286,665f1ceee21302a3a1bfcaf8,2,10.983,8.574, seq, True,1,1.859,100.0
287,5ffe168936fe8d478cbee469,2,12.858,10.172, seq, True,1,1.859,100.0
288,6109402937910fba8a1dc1cc,2,19.755,10.699, seq, True,1,1.87,91.667
289,590eb4006d77630001d3a28a,2,20.083,9.978, seq, True,1,1.859,100.0
290,66413412d9d93d6b67936792,2,13.808,8.917, seq, True,1,1.859,100.0
291,663fcea972ffe91cdff8c3af,2,14.833,8.693, seq, True,1,1.859,100.0
292,65fcc90aa0ff1d0a9d70cdd8,2,59.311,45.518, seq, True,1,2.167,75.0
293,61741ba984f258d5c6a1303c,2,33.4,18.215, seq, True,1,2.14,91.667
294,653137c3a721fe2112a2f69d,2,30.2,9.312, seq, True,1,2.167,41.667
295,6661340c0e4ea1b1aa325a66,2,27.073,12.221, foil, True,1,1.87,91.667
296,6529a9238b8d20b36e0409f0,2,15.027,11.297, seq, True,1,2.0,91.667
297,663eed3d72f4269ddd149f33,2,47.237,35.051, foil, True,1,1.881,66.667
298,664540a75ff13d4c9e4e772b,2,15.267,8.205, seq, True,1,1.859,100.0
299,666612e684b049e29ce1e32a,2,14.325,10.472, seq, True,1,1.859,100.0
300,5f2de74422e6b814d089f3fa,2,37.608,14.197, seq, True,1,2.128,100.0
301,6648b8441f3c9338dfbbc545,2,44.233,29.762, seq, True,1,2.128,100.0
302,60fcca74f480ae6c4a630564,2,31.718,17.41, seq, True,1,2.14,91.667
303,620bdf2aa922fc3f247f706b,2,22.867,30.148, seq, True,1,1.859,100.0
304,6644ccaf5b872d17ba667944,2,16.81,12.842, seq, True,1,2.012,83.333
305,660239dfee05632e96331abd,2,16.608,10.97, seq, True,1,1.859,100.0
306,662964adfd096d4667bc5b85,2,40.136,38.112, seq, True,1,2.14,91.667
307,666989933490eb7900c9cb3b,2,14.917,13.67, seq, True,1,1.859,100.0
308,6668a8af90b04e621be67530,2,12.917,9.341, seq, True,1,1.859,100.0
309,5f40442792000717762de583,2,20.908,13.04, seq, True,1,1.859,100.0
310,608606a3fe863e64eca952bc,2,35.825,22.778, seq, True,1,1.859,100.0
311,66730785948770b920c13b76,2,29.025,11.781, seq, True,1,1.859,100.0
312,611122ab2e3422c03ae3c6d3,2,17.509,11.231, seq, True,1,2.14,91.667
313,610466e3fb619bdbdf8eb32d,2,32.355,35.618, foil, True,1,2.153,91.667
314,6625b7712f9e02114e112b3b,2,46.156,44.721, foil, True,1,2.167,75.0
315,65bfa2967c731d263eb29732,2,44.183,16.435, seq, True,1,2.128,100.0
316,5e571601a5b2230d6d2cb29e,2,31.309,36.891, seq, True,1,2.14,91.667
317,6108a8dd5da79df13111996a,2,23.178,21.443, seq, True,1,2.153,75.0
318,5d3cbeefbaf11000011eda09,2,24.4,15.727, seq, True,1,1.881,83.333
319,60ff3497dffa67c464bc2368,2,21.933,13.273, seq, True,1,1.859,100.0
320,610b139cad91ac6d2ccd5bf6,2,11.967,10.618, seq, True,1,1.859,100.0
